Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta Central,PM2.5 - Principal,2022-10-15 08:00 AM,2022,10,15,08,18.0,63,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 09:00 AM,2022,10,15,09,17.5,62,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 10:00 AM,2022,10,15,10,14.7,56,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 11:00 AM,2022,10,15,11,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 12:00 PM,2022,10,15,12,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 01:00 PM,2022,10,15,13,21.2,70,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 02:00 PM,2022,10,15,14,24.6,77,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 03:00 PM,2022,10,15,15,28.8,86,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 04:00 PM,2022,10,15,16,30.9,91,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 05:00 PM,2022,10,15,17,28.9,86,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 06:00 PM,2022,10,15,18,23.4,75,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 07:00 PM,2022,10,15,19,20.2,68,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 08:00 PM,2022,10,15,20,21.1,70,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 09:00 PM,2022,10,15,21,24.5,77,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 10:00 PM,2022,10,15,22,27.2,83,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-15 11:00 PM,2022,10,15,23,29.1,87,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 12:00 AM,2022,10,16,00,29.9,88,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 01:00 AM,2022,10,16,01,28.5,85,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 02:00 AM,2022,10,16,02,27.3,83,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 03:00 AM,2022,10,16,03,28.1,85,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 04:00 AM,2022,10,16,04,29.4,87,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 05:00 AM,2022,10,16,05,31.7,92,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 06:00 AM,2022,10,16,06,29.8,88,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 07:00 AM,2022,10,16,07,27.7,84,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 08:00 AM,2022,10,16,08,22.8,74,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 09:00 AM,2022,10,16,09,21.0,70,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 10:00 AM,2022,10,16,10,21.0,70,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 11:00 AM,2022,10,16,11,28.9,86,Moderate,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 12:00 PM,2022,10,16,12,30.9,91,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 01:00 PM,2022,10,16,13,30.4,89,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 02:00 PM,2022,10,16,14,31.7,92,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 03:00 PM,2022,10,16,15,28.8,86,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 04:00 PM,2022,10,16,16,26.4,81,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 05:00 PM,2022,10,16,17,23.7,75,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 06:00 PM,2022,10,16,18,22.3,72,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 07:00 PM,2022,10,16,19,22.1,72,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 08:00 PM,2022,10,16,20,19.0,66,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 09:00 PM,2022,10,16,21,21.0,70,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 10:00 PM,2022,10,16,22,26.0,80,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-16 11:00 PM,2022,10,16,23,29.0,87,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 12:00 AM,2022,10,17,00,28.5,85,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 01:00 AM,2022,10,17,01,31.2,91,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 02:00 AM,2022,10,17,02,34.6,98,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 03:00 AM,2022,10,17,03,31.8,92,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 04:00 AM,2022,10,17,04,28.9,86,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 05:00 AM,2022,10,17,05,25.9,80,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 06:00 AM,2022,10,17,06,25.9,80,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 07:00 AM,2022,10,17,07,23.9,76,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 08:00 AM,2022,10,17,08,26.8,82,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 09:00 AM,2022,10,17,09,26.0,80,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 10:00 AM,2022,10,17,10,27.3,83,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 11:00 AM,2022,10,17,11,25.4,79,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 12:00 PM,2022,10,17,12,31.3,91,Moderate,39.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 01:00 PM,2022,10,17,13,36.6,104,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 02:00 PM,2022,10,17,14,33.0,95,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 03:00 PM,2022,10,17,15,31.5,92,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 04:00 PM,2022,10,17,16,32.2,93,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 05:00 PM,2022,10,17,17,38.6,109,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 06:00 PM,2022,10,17,18,32.8,95,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 07:00 PM,2022,10,17,19,25.9,80,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 08:00 PM,2022,10,17,20,22.4,73,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 09:00 PM,2022,10,17,21,25.7,80,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 10:00 PM,2022,10,17,22,30.3,89,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-17 11:00 PM,2022,10,17,23,32.6,94,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 12:00 AM,2022,10,18,00,36.8,104,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 01:00 AM,2022,10,18,01,34.4,98,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 02:00 AM,2022,10,18,02,35.2,100,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 03:00 AM,2022,10,18,03,35.1,99,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 04:00 AM,2022,10,18,04,34.0,97,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 05:00 AM,2022,10,18,05,28.0,84,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 06:00 AM,2022,10,18,06,29.5,88,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 07:00 AM,2022,10,18,07,33.7,96,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 08:00 AM,2022,10,18,08,33.7,96,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 09:00 AM,2022,10,18,09,32.0,93,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 10:00 AM,2022,10,18,10,33.3,96,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 11:00 AM,2022,10,18,11,36.9,104,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 12:00 PM,2022,10,18,12,32.7,94,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 01:00 PM,2022,10,18,13,27.7,84,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 02:00 PM,2022,10,18,14,24.3,77,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 03:00 PM,2022,10,18,15,22.6,73,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 04:00 PM,2022,10,18,16,21.8,71,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 05:00 PM,2022,10,18,17,20.8,69,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 06:00 PM,2022,10,18,18,21.9,72,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 07:00 PM,2022,10,18,19,19.4,66,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 08:00 PM,2022,10,18,20,19.2,66,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 09:00 PM,2022,10,18,21,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 10:00 PM,2022,10,18,22,30.0,89,Moderate,41.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-18 11:00 PM,2022,10,18,23,38.0,107,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 12:00 AM,2022,10,19,00,44.5,123,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 01:00 AM,2022,10,19,01,49.7,136,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 02:00 AM,2022,10,19,02,43.3,120,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 03:00 AM,2022,10,19,03,35.6,101,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 04:00 AM,2022,10,19,04,30.8,90,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 05:00 AM,2022,10,19,05,25.9,80,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 06:00 AM,2022,10,19,06,22.9,74,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 07:00 AM,2022,10,19,07,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 08:00 AM,2022,10,19,08,25.9,80,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 09:00 AM,2022,10,19,09,27.4,83,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 10:00 AM,2022,10,19,10,31.7,92,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 11:00 AM,2022,10,19,11,33.3,96,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 12:00 PM,2022,10,19,12,35.1,99,Moderate,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 01:00 PM,2022,10,19,13,38.5,108,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 02:00 PM,2022,10,19,14,44.2,122,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 03:00 PM,2022,10,19,15,46.6,128,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 04:00 PM,2022,10,19,16,42.3,118,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 05:00 PM,2022,10,19,17,37.1,105,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 06:00 PM,2022,10,19,18,27.0,82,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 07:00 PM,2022,10,19,19,22.5,73,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 08:00 PM,2022,10,19,20,26.7,82,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 09:00 PM,2022,10,19,21,26.3,81,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 10:00 PM,2022,10,19,22,27.6,84,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-19 11:00 PM,2022,10,19,23,30.3,89,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 12:00 AM,2022,10,20,00,33.1,95,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 01:00 AM,2022,10,20,01,37.5,106,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 02:00 AM,2022,10,20,02,34.7,99,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 03:00 AM,2022,10,20,03,32.8,95,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 04:00 AM,2022,10,20,04,30.9,91,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 05:00 AM,2022,10,20,05,30.4,89,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 06:00 AM,2022,10,20,06,30.2,89,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 07:00 AM,2022,10,20,07,32.2,93,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 08:00 AM,2022,10,20,08,34.4,98,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 09:00 AM,2022,10,20,09,35.6,101,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 10:00 AM,2022,10,20,10,36.0,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 11:00 AM,2022,10,20,11,38.9,109,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 12:00 PM,2022,10,20,12,38.2,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 01:00 PM,2022,10,20,13,35.7,101,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 02:00 PM,2022,10,20,14,32.2,93,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 03:00 PM,2022,10,20,15,31.0,91,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 04:00 PM,2022,10,20,16,24.9,78,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 05:00 PM,2022,10,20,17,18.9,65,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 06:00 PM,2022,10,20,18,14.9,57,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 07:00 PM,2022,10,20,19,12.9,53,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 08:00 PM,2022,10,20,20,10.4,43,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 09:00 PM,2022,10,20,21,8.7,36,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 10:00 PM,2022,10,20,22,9.3,39,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-20 11:00 PM,2022,10,20,23,12.1,51,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 12:00 AM,2022,10,21,00,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 01:00 AM,2022,10,21,01,12.2,51,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 02:00 AM,2022,10,21,02,13.6,54,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 03:00 AM,2022,10,21,03,10.8,45,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 04:00 AM,2022,10,21,04,7.9,33,Good,5.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 05:00 AM,2022,10,21,05,6.9,29,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 06:00 AM,2022,10,21,06,9.4,39,Good,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 07:00 AM,2022,10,21,07,9.2,38,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 08:00 AM,2022,10,21,08,7.6,32,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 09:00 AM,2022,10,21,09,6.8,28,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 10:00 AM,2022,10,21,10,8.4,35,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 11:00 AM,2022,10,21,11,7.7,32,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 12:00 PM,2022,10,21,12,7.3,30,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 01:00 PM,2022,10,21,13,14.6,56,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 02:00 PM,2022,10,21,14,18.3,64,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 03:00 PM,2022,10,21,15,20.6,69,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 04:00 PM,2022,10,21,16,25.8,80,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 05:00 PM,2022,10,21,17,19.4,66,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 06:00 PM,2022,10,21,18,18.2,64,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 07:00 PM,2022,10,21,19,20.6,69,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 08:00 PM,2022,10,21,20,19.3,66,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 09:00 PM,2022,10,21,21,20.1,68,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 10:00 PM,2022,10,21,22,18.0,63,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-21 11:00 PM,2022,10,21,23,17.5,62,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 12:00 AM,2022,10,22,00,21.2,70,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 01:00 AM,2022,10,22,01,20.6,69,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 02:00 AM,2022,10,22,02,22.3,72,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 03:00 AM,2022,10,22,03,21.6,71,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 04:00 AM,2022,10,22,04,20.8,69,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 05:00 AM,2022,10,22,05,21.3,70,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 06:00 AM,2022,10,22,06,21.5,71,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 07:00 AM,2022,10,22,07,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 08:00 AM,2022,10,22,08,25.6,79,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 09:00 AM,2022,10,22,09,22.0,72,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 10:00 AM,2022,10,22,10,22.9,74,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 11:00 AM,2022,10,22,11,23.7,75,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 12:00 PM,2022,10,22,12,29.3,87,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 01:00 PM,2022,10,22,13,30.1,89,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 02:00 PM,2022,10,22,14,31.5,92,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 03:00 PM,2022,10,22,15,25.9,80,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 04:00 PM,2022,10,22,16,26.4,81,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 05:00 PM,2022,10,22,17,28.6,86,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 06:00 PM,2022,10,22,18,31.7,92,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 07:00 PM,2022,10,22,19,31.8,92,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 08:00 PM,2022,10,22,20,38.9,109,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 09:00 PM,2022,10,22,21,35.4,100,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 10:00 PM,2022,10,22,22,33.2,95,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-22 11:00 PM,2022,10,22,23,26.6,81,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-23 12:00 AM,2022,10,23,00,23.8,76,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-23 01:00 AM,2022,10,23,01,20.4,68,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-23 02:00 AM,2022,10,23,02,16.1,59,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2022-10-23 03:00 AM,2022,10,23,03,16.0,59,Moderate,16.0,UG/M3,1 Hr,Valid
